playername,position,kills,deaths,assists,dpm,damageshare,wardsplaced,wpm,visionscore,vspm,totalgold,earnedgold,earned gpm,damagetochampions,minionkills,monsterkills,result,win_percent
Light,bot,4.4,1.5782608695652174,4.543478260869565,612.7719000000001,0.26785879130434787,13.147826086956522,0.4181573913043478,37.821739130434786,1.1899560869565218,14337.747826086956,10173.065217391304,319.20464782608695,19738.6,285.76521739130436,20.330434782608695,0.5521739130434783,0.5521739130434783
Lightpulse,sup,0.7,3.1499999999999995,8.05,189.0895,0.049530599999999994,31.849999999999998,1.43865,49.699999999999996,2.28585,5190.15,2310.7,109.0322,4048.1,10.149999999999999,0.0,0.5,0.0
Likai,top,2.58,2.08,4.67,494.507609,0.213357767,14.54,0.458669,33.0,1.0182550000000001,12516.04,8353.81,263.193004,15797.68,251.39,10.64,0.53,0.53
Likeamaws,mid,1.9999999999999998,2.85,4.45,650.7952357142857,0.17194954999999998,7.1,0.32554285714285713,16.95,0.7900214285714285,8274.55,5465.949999999999,254.55068571428572,14261.05,164.65,4.5,0.35714285714285715,0.0
Lilipp,sup,0.8029411764705882,2.7656862745098034,6.389215686274509,238.1487568627451,0.0671055150980392,40.39411764705882,1.7239205882352941,82.89509803921568,3.5622696078431373,6007.619607843137,3008.4901960784314,132.7526323529412,5502.638235294117,29.674509803921566,0.41176470588235287,0.6078431372549019,0.0
Lilv,bot,3.6956521739130435,2.4347826086956523,4.826086956521739,665.7227565217391,0.25983378260869566,13.130434782608695,0.4198869565217391,35.95652173913044,1.1331391304347826,12908.08695652174,8854.260869565218,278.0507739130435,21610.347826086956,262.6521739130435,18.608695652173914,0.21739130434782608,0.21739130434782608
Lime,bot,2.315384615384615,1.4538461538461538,4.092307692307692,585.5687153846154,0.18479719999999997,10.607692307692306,0.47813076923076925,26.76153846153846,1.2067076923076923,9546.546153846153,6706.215384615383,312.8395769230769,12627.892307692306,191.2076923076923,16.369230769230768,0.5384615384615384,0.0
Lime,mid,2.5492537313432835,1.2432835820895523,5.7567164179104475,666.1781507462687,0.18492012835820895,9.6955223880597,0.4396477611940298,26.599999999999998,1.2076208955223882,8995.940298507463,6104.480597014925,278.3534910447761,14926.277611940299,176.2223880597015,3.8447761194029844,0.6716417910447762,0.0
Lindgarde,bot,4.415384615384616,1.2923076923076922,4.119230769230769,877.9389923076923,0.21571372307692308,4.738461538461538,0.22238076923076924,14.94230769230769,0.6916230769230769,10055.76923076923,7269.176923076922,343.78961153846154,18636.530769230765,190.75,9.961538461538462,0.6538461538461539,0.0
Linfeng,mid,2.4869565217391303,1.6130434782608694,4.245652173913043,522.2391206521739,0.17752666141304346,8.039130434782608,0.3519184782608696,22.14782608695652,0.9614010869565217,9216.757608695652,6219.248913043477,271.4274934782608,12178.815217391304,191.9076086956522,4.234782608695652,0.5108695652173914,0.3333333333333333
Lingwi,top,1.9499999999999997,2.4499999999999997,4.2,548.6978714285714,0.16647854999999998,6.799999999999999,0.2875857142857143,26.4,1.1354285714285715,8755.8,5705.65,247.76337857142858,12608.25,166.75,7.35,0.42857142857142855,0.0
Livatious,top,1.9333333333333331,2.8333333333333335,2.8999999999999995,429.10358571428566,0.14023508333333332,5.666666666666667,0.280252380952381,12.466666666666665,0.6142095238095239,7122.033333333333,4479.2,225.91478571428573,8497.699999999999,140.56666666666666,1.4,0.2857142857142857,0.0
Lived,top,2.618181818181818,2.7454545454545456,5.745454545454545,526.94028,0.20239343454545455,12.690909090909091,0.4108418181818182,31.0,1.0063672727272728,11344.836363636363,7338.272727272727,242.45212909090907,16104.09090909091,218.8,3.4363636363636365,0.6363636363636364,0.0
Liweier,jng,2.1070707070707066,2.481818181818182,5.366666666666666,351.44465757575756,0.10469899787878788,6.787878787878786,0.3013636363636364,33.656565656565654,1.5013929292929293,7888.5545454545445,4966.393939393939,223.14238484848482,7904.3010101010095,20.34949494949495,108.42929292929293,0.5151515151515151,0.0
Ljun,sup,0.45049504950495045,2.8623762376237623,7.207920792079208,177.9283089108911,0.05307843495049505,39.05445544554455,1.6823930693069307,71.78118811881188,3.077107920792079,5745.156435643564,2739.0029702970296,118.30835049504951,4142.433663366336,30.571287128712868,0.09702970297029702,0.49504950495049505,0.0
Loco,sup,0.2333333333333333,3.0999999999999996,3.8,130.20045238095238,0.05995292,15.433333333333332,0.8342095238095238,34.86666666666666,1.8313761904761905,3982.6333333333337,1523.8333333333333,80.38380952380952,2418.8666666666663,17.4,0.03333333333333333,0.09523809523809523,0.0
Lojaz,jng,2.046153846153846,2.7461538461538457,6.73076923076923,486.3857769230769,0.11526784769230769,8.346153846153845,0.36985384615384614,30.746153846153845,1.3571307692307693,7852.4384615384615,4891.0615384615385,218.68326923076924,11176.307692307691,16.207692307692305,112.26923076923077,0.5384615384615384,0.0
LokeN,bot,5.0,1.5970149253731343,4.7164179104477615,610.8058223880597,0.2751626268656716,12.895522388059701,0.4454537313432836,44.208955223880594,1.4806179104477613,13819.44776119403,9893.820895522387,332.70885820895523,18622.492537313432,274.4925373134328,20.746268656716417,0.6716417910447762,0.0
Loki,mid,2.4724770642201834,1.4642201834862385,4.122935779816514,617.286489908257,0.18433923366972477,9.909174311926604,0.42116422018348626,27.678899082568808,1.1732752293577982,9722.274311926605,6662.888990825687,282.51153302752294,14593.87614678899,201.497247706422,7.5715596330275226,0.5504587155963303,0.0
Lonely,top,2.685185185185185,2.630864197530864,4.602469135802469,537.6818506172839,0.23054723827160495,14.630864197530864,0.4450049382716049,41.12098765432099,1.2250641975308643,12944.943209876543,8632.50987654321,260.43304320987653,18000.228395061727,258.4432098765432,11.139506172839505,0.35802469135802467,0.0
Long,top,1.8,3.4,3.4,456.81908000000004,0.22859440000000003,9.1,0.28104,30.5,0.9255700000000001,12085.5,7806.3,238.75441,15110.4,248.2,7.1,0.4,0.4
Longmao,top,1.8846153846153846,2.073076923076923,3.7153846153846146,473.95343589743595,0.15022282512820512,7.0807692307692305,0.3338923076923077,18.77435897435897,0.8704448717948718,8242.5,5441.844871794871,254.59855000000002,10215.43205128205,156.42307692307693,6.371794871794871,0.6025641025641025,0.0
Longqi,top,2.408,2.1279999999999997,2.3519999999999994,567.555136,0.16279488399999997,4.144,0.197672,19.291999999999998,0.8715520000000001,9184.392,6296.472,289.03106,12494.496,170.968,13.663999999999998,0.56,0.0
Look,sup,0.3499999999999999,2.5229166666666667,6.372916666666666,137.59533958333333,0.04476040770833333,29.662499999999998,1.311575,65.8,2.9290729166666662,5245.566666666667,2337.25625,104.73733750000001,3123.9249999999997,22.75,0.05833333333333333,0.5,0.0
Loopy,sup,0.5801801801801801,1.7279279279279278,6.4513513513513505,187.39164234234235,0.059956871711711705,33.04504504504504,1.434544144144144,71.05945945945946,3.0953810810810807,5726.46036036036,2732.497297297297,120.74312252252253,4248.262162162162,30.11891891891892,0.08198198198198198,0.6216216216216216,0.0
Lospa,sup,0.3655555555555555,1.9055555555555554,5.739999999999999,147.17519777777778,0.050749391,37.79222222222222,1.6886422222222222,69.21444444444444,3.111864444444444,5124.124444444444,2245.5688888888885,101.81215555555555,3234.5911111111104,22.01888888888889,0.1088888888888889,0.37777777777777777,0.0
Lost,bot,3.36875,0.9333333333333332,3.733333333333333,653.2727916666666,0.19231794166666663,9.522916666666665,0.4213,30.129166666666663,1.3390250000000001,10342.981249999999,7416.587499999999,335.26053125,14561.283333333333,200.2145833333333,17.36875,0.75,0.0
Lot,top,1.7499999999999998,1.8229166666666667,3.339583333333333,494.0335614583334,0.15984215041666666,7.1968749999999995,0.30871041666666665,23.741666666666664,1.0055010416666665,8897.422916666666,5859.196874999999,252.28400729166665,11408.147916666667,180.90625,4.929166666666666,0.46875,0.0
Lothen,bot,3.1171874999999996,1.509375,3.0515624999999997,583.534621875,0.17822164062499998,8.3890625,0.3599078125,25.7578125,1.09346875,9811.910937499999,6788.589062499999,290.55401875,13902.535937499999,196.19687499999998,7.7437499999999995,0.5,0.0
Lpc,bot,3.142857142857143,2.607142857142857,3.9107142857142856,550.5747,0.26034466071428575,13.517857142857142,0.41034464285714284,36.80357142857143,1.1184392857142857,13410.82142857143,9137.464285714286,276.836575,18632.0,281.51785714285717,16.321428571428573,0.3392857142857143,0.3392857142857143
Lqh,top,1.9,2.8,3.25,443.04269285714287,0.1454198,7.299999999999999,0.34013571428571426,20.449999999999996,0.9479857142857143,7558.099999999999,4730.849999999999,220.95832142857145,9441.35,143.7,1.05,0.42857142857142855,0.0
Lucid,jng,2.0111587982832617,1.9974248927038625,6.274678111587983,296.16776781115885,0.11255656866952789,13.822746781115878,0.47654163090128754,47.50515021459227,1.6640888412017167,9542.990128755366,5828.416309012876,211.00567854077255,8329.3,21.64635193133047,139.42317596566522,0.592274678111588,0.52
Lucker,bot,2.5277777777777777,1.361111111111111,2.605555555555555,598.2198000000001,0.2111217111111111,5.4833333333333325,0.22714444444444448,21.58333333333333,0.885688888888889,10283.233333333332,7090.299999999999,286.2447166666667,15179.577777777777,210.07777777777775,13.844444444444443,0.3333333333333333,0.0
Lucky,sup,0.7518518518518518,2.2425925925925925,7.829629629629629,241.3884611111111,0.06431385074074074,38.940740740740736,1.655485185185185,85.72407407407407,3.6453925925925925,6282.798148148147,3260.9370370370366,141.92907037037037,5624.668518518518,33.18518518518518,0.5444444444444444,0.5555555555555556,0.0
Lucy,bot,2.4818181818181815,1.8030303030303028,3.4151515151515146,658.7458757575757,0.18071984848484848,8.081818181818182,0.3704181818181818,23.71515151515151,1.0723272727272728,9275.190909090908,6406.951515151515,290.4318787878788,14737.969696969696,196.5090909090909,6.406060606060605,0.42424242424242425,0.0
Luger,bot,3.3461538461538463,1.9615384615384615,4.384615384615385,549.1875153846154,0.24910143846153848,9.73076923076923,0.2697846153846154,51.57692307692308,1.4343461538461537,15164.76923076923,10537.423076923076,294.09594615384617,20254.384615384617,315.3076923076923,26.346153846153847,0.4230769230769231,0.4230769230769231
Luka,mid,2.85,1.8499999999999999,4.45,607.2118928571429,0.18785365,5.7,0.2366142857142857,27.949999999999996,1.1871714285714285,9261.55,6211.4,268.13719285714285,14275.75,180.59999999999997,4.249999999999999,0.42857142857142855,0.0
Lukshy,top,2.5666666666666664,3.5,5.133333333333333,607.0072,0.15917066666666665,8.866666666666665,0.38466666666666666,24.73333333333333,1.0718333333333334,9502.733333333332,6494.366666666666,282.2801,13883.566666666666,175.9333333333333,6.999999999999999,0.6666666666666666,0.0
Lulas,jng,0.95,2.75,5.1499999999999995,226.50057857142858,0.06921279999999999,4.95,0.2155642857142857,25.599999999999998,1.1070285714285715,6833.199999999999,3794.2,162.73762857142856,5246.699999999999,12.599999999999998,91.75,0.2857142857142857,0.0
Lunar,bot,3.666666666666666,2.6666666666666665,4.266666666666667,631.4424238095238,0.19000993333333333,8.366666666666665,0.37144285714285713,20.299999999999997,0.8967238095238095,9951.433333333332,7002.066666666667,307.08292857142857,14541.199999999997,183.03333333333333,13.766666666666666,0.3333333333333333,0.0
Luon,sup,0.38579881656804726,2.1426035502958576,6.546745562130177,155.9636899408284,0.05135475076923076,40.053254437869825,1.6552461538461538,75.87041420118342,3.1686964497041417,5728.006508875739,2642.6781065088758,112.78171360946746,3630.257396449704,26.214201183431953,0.09467455621301775,0.5857988165680473,0.5789473684210527
Lure,bot,2.8174129353233828,1.3791044776119403,3.9562189054726367,662.8080323383085,0.205205807960199,10.5,0.4600318407960199,29.80746268656716,1.2888218905472637,10017.184577114427,7013.404477611939,304.263460199005,15583.097014925374,194.46069651741294,14.839303482587063,0.5671641791044776,0.0
Lurox,jng,1.9768518518518516,1.4648148148148148,5.51574074074074,356.46552685185185,0.10265478416666667,8.218518518518518,0.3682055555555555,34.047222222222224,1.5163074074074074,7786.547222222222,4858.725925925925,220.76802685185183,7954.424074074073,16.06111111111111,112.2398148148148,0.6759259259259259,0.0
Luuuck,top,1.168548387096774,1.9137096774193547,3.116129032258064,439.88019596774194,0.15296430991935484,9.201612903225806,0.40445564516129034,25.86048387096774,1.1236362903225807,8300.142741935484,5314.580645161291,233.25171048387097,10030.130645161289,170.45,3.9346774193548386,0.41935483870967744,0.0
Luuukz,jng,1.5166666666666666,2.7999999999999994,4.666666666666667,328.4333,0.08385395666666667,9.916666666666666,0.4065833333333333,36.4,1.50545,7370.883333333332,4203.616666666666,179.49561666666668,8258.833333333332,14.0,107.91666666666667,0.5,0.0
LvMao,sup,0.9047619047619048,2.857142857142857,8.785714285714286,142.62011904761906,0.0647375880952381,49.976190476190474,1.6303738095238096,97.07142857142857,3.18415,7341.333333333333,3357.6190476190477,110.78748809523809,4397.714285714285,31.047619047619047,0.0,0.5238095238095238,0.5238095238095238
Lwx,bot,3.7818181818181817,2.809090909090909,4.463636363636364,594.5079918181818,0.29235075454545456,13.381818181818181,0.41539818181818183,38.70909090909091,1.189119090909091,14000.118181818181,9806.963636363636,304.4056090909091,19404.172727272726,283.3727272727273,25.37272727272727,0.37272727272727274,0.37272727272727274
Lyncas,jng,1.6159574468085105,1.7340425531914894,5.672340425531914,309.02282234042553,0.10134868468085106,8.134042553191488,0.33673297872340424,33.875531914893614,1.3820797872340427,7918.518085106382,4763.68829787234,197.5033829787234,7633.251063829787,16.532978723404256,108.94042553191488,0.5957446808510638,0.2
Lynkez,mid,2.46,1.6999999999999997,4.42,572.56498,0.17521448,10.8,0.44124,33.019999999999996,1.3469514285714286,10581.539999999999,7403.34,301.2857742857143,14105.539999999999,212.99999999999997,18.34,0.6,0.0
Lyonz,sup,0.9333333333333333,3.6,8.466666666666667,140.64671333333334,0.06479053333333333,51.53333333333333,1.61104,94.93333333333334,2.9362799999999996,7372.133333333333,3241.866666666667,102.52497333333334,4529.733333333334,35.2,0.0,0.3333333333333333,0.3333333333333333
Lzq,mid,2.7838709677419353,1.7725806451612902,4.904838709677419,613.2467129032258,0.17365261935483872,8.080645161290322,0.3615516129032258,22.89354838709677,1.0215290322580646,9260.979032258063,6353.032258064516,286.21586129032255,13841.083870967741,184.1258064516129,7.579032258064516,0.5161290322580645,1.0
M G,mid,2.3863636363636362,1.3045454545454545,4.734545454545454,551.4360327272727,0.1783959227272727,6.8090909090909095,0.32369454545454546,20.554545454545455,0.9748427272727272,8273.898181818182,5507.606363636363,261.30621454545457,11789.603636363636,166.13545454545454,4.677272727272728,0.5636363636363636,0.0
M0NK,sup,0.7636363636363636,3.8818181818181814,5.9818181818181815,256.2679818181818,0.07729699727272726,25.072727272727274,1.1152636363636363,52.881818181818176,2.3549,5589.309090909091,2703.081818181818,124.78058181818182,5628.318181818182,42.89090909090908,0.0,0.45454545454545453,0.0
M8 BAO,bot,4.199999999999999,0.0,10.5,631.158,0.1392069,29.4,1.5199,64.39999999999999,3.3293,6723.5,4162.9,215.2111,12208.699999999999,34.3,0.0,1.0,0.0
MAXI,jng,1.7989247311827956,1.9720430107526878,5.479569892473118,410.2222924731183,0.11805607333333333,6.38279569892473,0.28720645161290326,28.730107526881717,1.2968043010752688,7391.518279569892,4517.551612903226,206.30657956989248,9073.023655913978,13.021505376344086,109.53118279569892,0.5376344086021505,0.0
MEECHOL,sup,0.0,2.0999999999999996,5.6,174.2857,0.047799709999999995,35.0,1.5873,57.4,2.6032,5484.5,2592.7999999999997,117.5873,3842.9999999999995,16.099999999999998,2.8,0.0,0.0
MFSK nicolayi,jng,0.0,4.199999999999999,4.8999999999999995,256.0,0.0857836,7.0,0.3509,25.9,1.2982,6490.4,3855.6,193.2632,5107.2,10.5,104.3,0.0,0.0
MIK0,bot,2.7416666666666663,2.7222222222222223,2.916666666666666,588.3456638888888,0.19470159722222222,5.211111111111111,0.23498333333333335,18.2,0.8045722222222222,9216.938888888888,6276.336111111111,272.83596944444446,13760.074999999999,178.01388888888886,6.824999999999999,0.19444444444444445,0.0
MISSING,sup,0.6355140186915887,2.696261682242991,10.350467289719626,189.16427383177572,0.07809832616822429,63.03738317757009,1.9911373831775703,107.63084112149532,3.426584579439252,7899.8317757009345,3817.9065420560746,124.64136121495326,5869.602803738318,33.23831775700935,0.3878504672897196,0.7009345794392523,0.7009345794392523
MKL,bot,4.41875,2.05625,4.55,698.553025,0.15731651249999998,5.6875,0.26641875,16.974999999999998,0.77499375,9107.875,6286.0,295.72769375,15230.337499999998,157.63125,4.8999999999999995,0.5,0.0
MKR,bot,3.257692307692307,2.826923076923077,4.442307692307692,716.1033461538461,0.1848220769230769,6.326923076923077,0.30845384615384613,14.323076923076922,0.67045,8699.626923076923,5960.096153846154,279.6666346153846,15264.81923076923,163.2076923076923,5.088461538461538,0.3076923076923077,0.0
Mabud,bot,1.4,2.0999999999999996,3.5,425.816,0.14311429999999997,5.6,0.2629,11.899999999999999,0.5586,9104.199999999999,6303.5,295.8927,9071.3,206.5,7.0,0.0,0.0
Mabud,top,1.9249999999999996,2.2399999999999998,3.465,527.470065,0.15524642,6.58,0.30894,15.014999999999997,0.7036399999999999,8431.5,5654.285,266.660205,11191.775,163.765,5.425,0.45,0.0
Maggie,jng,2.0999999999999996,2.32719298245614,4.869298245614035,358.3824368421053,0.10671663517543858,9.407017543859649,0.42564473684210524,35.07368421052631,1.5706052631578948,7775.937719298245,4871.435087719298,219.66336052631578,8013.194736842105,20.054385964912278,111.26315789473684,0.4649122807017544,0.0
Makes,top,2.416901408450704,3.4985915492957744,3.287323943661972,522.0655563380282,0.20626363521126762,10.92112676056338,0.39095211267605634,27.561971830985915,0.9942591549295774,10344.173239436619,6736.974647887324,244.07656056338027,14404.618309859155,207.69718309859155,2.6901408450704225,0.38028169014084506,0.0
Makony,top,1.0999999999999999,2.6999999999999997,2.1,342.05084285714287,0.12089609999999999,7.6,0.33768571428571426,17.4,0.7608285714285714,7532.9,4635.3,209.16072857142856,7812.599999999999,155.29999999999998,4.0,0.14285714285714285,0.0
Malrang,jng,1.7375,2.7625,6.225,282.79924625,0.13168864,14.3625,0.43352375,52.0875,1.5763624999999999,9916.5125,5641.875,173.50928625,9268.7,22.4875,131.8125,0.4125,0.4117647058823529
Manaty,jng,1.4,2.0999999999999996,4.55,341.24415,0.12808529999999999,6.999999999999999,0.29869999999999997,28.349999999999994,1.1862,7721.35,4673.9,201.14235,8193.15,15.049999999999997,105.35,0.5,0.0
Manel,sup,1.0017241379310344,2.872413793103448,6.408620689655172,195.07245344827587,0.05728041827586207,39.69482758620689,1.6833844827586208,82.90172413793103,3.5303344827586205,5848.765517241379,2796.451724137931,121.31911896551723,4509.303448275861,28.434482758620685,0.0,0.5517241379310345,0.0
Maniac,jng,0.26249999999999996,2.9749999999999996,2.1875,202.24935,0.08156810375,3.9374999999999996,0.2065125,16.8875,0.8845000000000001,5019.174999999999,2494.1,130.779875,3879.7499999999995,7.9624999999999995,72.01249999999999,0.0,0.0
Maple,mid,4.140740740740741,2.0296296296296297,6.148148148148148,696.8927555555555,0.2683519407407407,14.355555555555556,0.4716748148148148,40.0,1.300991851851852,13222.014814814815,9217.474074074074,305.53531407407405,21204.63703703704,264.837037037037,8.296296296296296,0.6888888888888889,0.6888888888888889
Maple Syrup,top,1.0,5.5,2.0,474.0471,0.1853395,6.5,0.23485,17.0,0.61675,8979.0,5320.5,194.0242,13010.0,189.5,0.0,0.0,0.0
Marble,bot,4.547169811320755,1.5723270440251573,6.30188679245283,671.5527157232705,0.25553367295597484,15.30188679245283,0.502888679245283,43.16981132075472,1.397685534591195,13736.301886792453,9685.534591194968,314.79568113207546,21135.66037735849,264.8553459119497,10.415094339622641,0.6792452830188679,0.43902439024390244
Marcus,top,4.1,3.0,6.8,583.05553,0.22436730000000002,10.9,0.33421,33.4,1.01349,13411.0,9111.3,279.14431,19160.0,248.6,8.6,0.5,0.0
Marcv1,bot,3.1499999999999995,1.0499999999999998,5.949999999999999,656.76005,0.18274655,7.699999999999999,0.3538,24.15,1.12525,9283.05,6406.75,293.1391,14479.149999999998,193.54999999999998,13.649999999999999,0.5,0.0
Mark,sup,0.7702702702702703,2.4932432432432434,8.783783783783784,150.4981527027027,0.06639573783783784,53.46621621621622,1.6638608108108108,107.89864864864865,3.373516891891892,7798.1621621621625,3664.0067567567567,116.7631945945946,4769.675675675676,36.7972972972973,0.10135135135135136,0.5135135135135135,0.5135135135135135
Markoon,jng,2.0641025641025643,2.5641025641025643,6.217948717948718,305.9222128205128,0.14592944102564104,12.307692307692308,0.3746858974358974,48.91025641025641,1.4920320512820513,10386.615384615385,6145.474358974359,190.23663974358973,9959.71794871795,21.44871794871795,142.93589743589743,0.38461538461538464,0.38461538461538464
Marky,top,1.6310679611650485,1.8961165048543687,4.043689320388349,534.2245359223301,0.1516452781553398,7.0,0.31856116504854365,23.14757281553398,1.026533009708738,8688.760194174756,5778.20776699029,260.9493291262136,11937.596116504854,172.94757281553396,4.716504854368932,0.6019417475728155,0.0
Mart,jng,1.7249999999999999,2.4499999999999997,4.075,314.7963392857143,0.10918953249999999,6.625,0.2923714285714286,36.025,1.549875,7332.449999999999,4328.724999999999,186.9119464285714,7434.849999999999,16.849999999999998,94.02499999999999,0.32142857142857145,0.0
Marvin,bot,4.3964912280701745,1.2526315789473683,4.003508771929824,637.0534947368421,0.1657422543859649,11.9859649122807,0.5372368421052631,30.33333333333333,1.348817543859649,10130.449122807016,7210.049122807018,323.73435789473683,14432.403508771928,186.58070175438593,8.79298245614035,0.7368421052631579,0.0
Mask,mid,2.584705882352941,1.8694117647058823,4.6,710.6643094117647,0.23615619529411763,8.965882352941177,0.3362129411764706,36.0435294117647,1.3528929411764707,11303.344705882351,7878.3694117647065,303.0584694117647,18681.53176470588,243.0011764705882,9.18,0.5882352941176471,0.2413793103448276
Massu,bot,3.747457627118644,1.9757062146892654,4.972316384180791,662.3544689265536,0.2280363720338983,11.769491525423728,0.4274757062146893,31.387005649717516,1.1331186440677967,11601.996610169492,8089.0129943502825,304.6662847457627,17997.061016949152,222.07288135593222,9.478531073446327,0.6101694915254238,0.6
Matias,bot,3.3425,1.7849999999999997,3.3425,708.506545,0.21593502,9.257499999999999,0.42291749999999995,27.159999999999997,1.2323225,9779.822499999998,6903.854999999999,311.78829,15798.7025,192.46499999999997,7.402499999999999,0.4,0.0
Matislaw,mid,1.0499999999999998,1.672222222222222,2.6638888888888888,534.7659111111111,0.18726835555555554,7.913888888888888,0.349,21.894444444444442,0.9602611111111111,8318.877777777778,5355.680555555556,235.589525,12297.949999999999,190.3222222222222,2.216666666666667,0.16666666666666666,0.0
Matixx,top,2.1325581395348836,1.5627906976744184,2.9627906976744183,438.289823255814,0.1251924165116279,7.162790697674419,0.3164860465116279,16.73488372093023,0.7341674418604651,8763.10465116279,5804.139534883721,257.02568372093026,10017.651162790698,173.81162790697672,4.948837209302325,0.5813953488372093,0.0
Matty,jng,1.8083333333333333,3.033333333333333,5.308333333333333,465.5389583333333,0.12985729166666665,2.9749999999999996,0.14164166666666667,14.758333333333333,0.6879333333333334,7045.558333333333,4243.75,200.35765833333335,10040.741666666667,15.166666666666666,102.19999999999999,0.3333333333333333,0.0
Maul,jng,2.1,2.5666666666666664,4.666666666666667,330.6115666666667,0.08957267666666667,2.333333333333333,0.1052,22.63333333333333,1.0547666666666666,7247.099999999999,4431.233333333333,203.38103333333333,7322.933333333333,13.299999999999999,113.63333333333333,0.0,0.0
Max108,mid,3.0,2.75,4.1,768.6046785714286,0.20011899999999996,7.949999999999998,0.39097857142857145,20.0,0.9771571428571428,8295.8,5597.949999999999,268.31699285714285,16177.75,160.2,2.8999999999999995,0.35714285714285715,0.0
Maxlore,jng,1.3363636363636362,1.8454545454545452,4.263636363636364,271.8268636363636,0.09075329136363636,7.318181818181818,0.3300409090909091,30.736363636363635,1.3876454545454544,7180.663636363635,4307.513636363636,198.91293636363636,6059.422727272727,18.04090909090909,96.25,0.5454545454545454,0.0
Maynter,top,1.4388888888888887,1.4907407407407405,4.472222222222221,480.5606777777778,0.13081201648148147,8.555555555555555,0.3740277777777778,23.81296296296296,1.031611111111111,8550.837037037036,5564.948148148147,245.23778888888887,10948.492592592593,165.64074074074074,4.2518518518518515,0.7037037037037037,0.0
Mazi,jng,1.05,2.75,3.25,275.0360642857143,0.097355505,4.5,0.20925714285714284,22.05,1.0453285714285714,6393.8,3609.8499999999995,170.41053571428571,5950.5,16.55,98.04999999999998,0.07142857142857142,0.0
Medzz,mid,2.9227272727272724,1.5727272727272728,4.5636363636363635,709.4240889610389,0.2097285636363636,9.69090909090909,0.44161883116883116,25.177272727272726,1.1359266233766234,9213.968181818182,6337.068181818182,287.95262402597405,15956.472727272727,181.5909090909091,10.049999999999999,0.5909090909090909,0.0
Meech,bot,3.4471074380165287,1.868595041322314,4.322314049586777,730.6404950413223,0.2303922429752066,8.821487603305783,0.3288264462809917,24.903305785123965,0.9367595041322314,10953.104958677686,7591.227272727273,298.8142429752066,19065.461983471072,208.26446280991735,15.854545454545454,0.5785123966942148,0.4594594594594595
Megumiin,mid,2.9076923076923076,3.2153846153846155,4.938461538461539,534.0173661538462,0.25901012307692306,11.984615384615385,0.3831476923076923,36.738461538461536,1.1439369230769232,11932.63076923077,7795.415384615385,244.34938,17257.507692307692,248.58461538461538,7.4,0.35384615384615387,0.0
Meifan,jng,2.4242424242424243,4.9393939393939394,5.9393939393939394,409.6815818181818,0.19108396363636365,5.515151515151516,0.19755757575757577,30.848484848484848,1.0883181818181817,9068.30303030303,5389.818181818182,190.92950909090908,11666.333333333334,23.818181818181817,123.27272727272727,0.18181818181818182,0.0
Meifan,mid,3.0,4.0,1.0,170.9333,0.162752,7.0,0.3111,10.0,0.4444,8435.0,5405.0,240.2222,3846.0,185.0,0.0,0.0,0.0
Meifan,top,1.8,4.2,5.0,517.4656299999999,0.2030782,10.2,0.36364,21.5,0.75529,10217.2,6562.5,233.86801,14439.6,203.1,5.6,0.4,0.0
Meiko,sup,0.8059071729957806,2.957805907172996,9.611814345991561,215.10284261603374,0.08824348185654007,48.26160337552743,1.541484388185654,96.32489451476793,3.0812801687763716,8045.489451476793,3981.0,130.2369029535865,6614.502109704641,43.44303797468354,0.3080168776371308,0.6244725738396625,0.6244725738396625
Meliodas,jng,2.4827586206896552,2.7586206896551726,6.586206896551724,520.3483965517241,0.20628302068965515,13.206896551724139,0.42887586206896555,44.689655172413794,1.4519137931034483,10875.586206896553,6849.379310344828,222.83363103448275,16216.793103448275,27.413793103448278,169.93103448275863,0.27586206896551724,0.0
Melonik,top,1.6479166666666665,1.6114583333333332,3.485416666666666,607.4803489583334,0.17692901770833333,8.458333333333332,0.38486770833333334,25.287499999999998,1.129875,8892.14375,6007.502083333333,275.0109166666667,13305.162499999999,178.303125,8.108333333333333,0.6354166666666666,0.0
Memento,jng,1.1666666666666665,2.8777777777777778,4.744444444444444,311.6739944444445,0.10132174499999999,6.8055555555555545,0.2942666666666667,29.36111111111111,1.263672222222222,7251.299999999999,4222.594444444444,183.59652222222223,7093.2555555555555,17.227777777777774,94.38333333333333,0.2222222222222222,0.0
Menace,mid,3.015384615384615,2.0999999999999996,4.361538461538461,745.7412307692308,0.1708346769230769,7.699999999999999,0.3775769230769231,17.392307692307693,0.8550923076923078,8306.038461538461,5628.107692307692,277.5504384615385,15137.93076923077,158.95384615384617,3.230769230769231,0.5384615384615384,0.0
Menace,sup,0.7,3.1230769230769226,7.2153846153846155,193.67826923076925,0.05502319307692308,29.93846153846153,1.296269230769231,55.03076923076923,2.384715384615385,5406.099999999999,2463.6769230769232,109.08836923076923,4337.038461538462,16.53076923076923,0.10769230769230768,0.38461538461538464,0.0
Mentality,mid,1.1199999999999999,2.8,3.5,466.15824000000003,0.15873298,11.2,0.51814,22.68,1.02066,7790.859999999999,4959.359999999999,229.54344,10050.039999999999,168.14000000000001,2.52,0.0,0.0
