playername,kills,deaths,assists,dpm,damageshare,wardsplaced,wpm,visionscore,vspm,totalgold,earnedgold,earned gpm,damagetochampions,minionkills,monsterkills,result,win_percent,elo,position_bot,position_jng,position_mid,position_sup,position_top,performance_score
Modliszka,1.808333333333333,2.158333333333333,4.054166666666666,540.4007083333333,0.1642368,5.483333333333333,0.2395916666666666,21.495833333333334,0.9435375,8337.9625,5359.608333333333,235.0368083333333,12555.025,178.00416666666663,1.633333333333333,0.2916666666666667,0.0,977.9872149967144,False,False,True,False,False,917.5440702726081
Moesakr,0.6124999999999999,2.1875,3.5874999999999995,352.9460625,0.12874176,7.524999999999999,0.365225,16.537499999999998,0.8099000000000001,6611.15,3900.225,189.165275,7308.9625,128.7125,1.925,0.375,0.0,994.351881105823,False,False,False,False,True,781.3864515616539
Moham,0.4203539823008849,2.614159292035398,7.827433628318584,188.48122212389384,0.0677571801769911,54.59823008849557,1.8839150442477877,100.9,3.4880646017699117,6988.580530973452,3256.698230088495,117.00283008849556,5245.939823008849,36.36814159292035,0.1646017699115044,0.5486725663716814,0.4821428571428571,1443.5894051413202,False,False,False,True,False,950.1907122747617
Mole,1.8888888888888888,3.2222222222222223,3.2222222222222223,558.8035,0.285969,8.666666666666666,0.2965,30.666666666666668,1.0309777777777778,10943.444444444443,7041.555555555556,236.49557777777775,16779.333333333332,233.22222222222223,4.0,0.0,0.0,948.76084967471,False,False,True,False,False,1046.2863732429278
Momo,6.825,1.925,5.949999999999999,923.0557,0.1913653,9.275,0.40535,22.575,0.98565,11028.85,8043.875,359.9244,21002.625,191.1,9.45,0.75,0.0,1005.926460018654,True,False,False,False,False,1170.2381993779186
Momochi,0.5724137931034482,2.589655172413793,5.472413793103448,231.7603706896552,0.0718609662068965,31.067241379310342,1.4421844827586203,65.12586206896552,3.0182275862068964,5223.344827586207,2410.65,114.16136379310343,4933.641379310344,25.10689655172413,0.193103448275862,0.3448275862068966,0.0,964.4980935544896,False,False,False,True,False,673.2028192520931
Monki,2.577777777777777,3.718518518518519,6.422222222222223,448.75906296296296,0.1744874666666666,11.537037037037036,0.378437037037037,46.33703703703704,1.5014666666666667,10854.385185185189,6882.466666666667,227.66855555555557,13861.28148148148,35.300000000000004,156.8814814814815,0.4074074074074074,0.4090909090909091,1011.4920208461124,False,True,False,False,False,1024.2884786870652
Moon,2.2166666666666663,4.433333333333333,3.85,544.4056,0.1335236,8.283333333333333,0.33705,21.466666666666665,0.8612833333333333,8844.15,5683.183333333333,233.21625,13503.233333333332,175.11666666666665,4.433333333333334,0.0,0.0,983.0115477628228,False,False,True,False,False,949.526796205442
MooseHater,1.8413043478260869,2.0391304347826087,2.891304347826087,550.1960565217391,0.1606573591304347,5.691304347826086,0.2697586956521739,16.145652173913042,0.7417478260869564,8231.863043478259,5425.395652173913,254.56542173913044,11774.410869565216,164.2869565217391,4.489130434782608,0.5434782608695652,0.0,1002.1056049402532,False,False,False,False,True,916.8880720618257
Moozi,0.1999999999999999,3.1,6.6,170.9264142857143,0.0451596499999999,33.7,1.6329714285714283,63.7,3.098814285714285,4913.3,2244.9,109.2852857142857,3506.7,18.2,0.0,0.5714285714285714,0.0,1002.6488982517136,False,False,False,True,False,659.9259888504231
Morgan,1.894736842105263,2.654970760233918,3.1871345029239766,455.3448666666667,0.2290974520467836,10.88888888888889,0.3405771929824561,36.90058479532164,1.1270894736842103,12203.61403508772,7982.74269005848,244.78115789473685,14985.286549707602,264.7719298245614,9.695906432748538,0.2573099415204678,0.2573099415204678,954.6787579711475,False,False,False,False,True,1059.8667080117575
Mori,1.711111111111111,1.5555555555555554,5.269444444444444,406.01278333333335,0.1327539344444444,12.006944444444445,0.5297222222222222,47.852777777777774,2.0978375,7924.962499999999,4976.951388888889,220.26933472222225,9445.420833333332,23.168055555555554,108.60694444444444,0.5833333333333334,0.0,1028.8771718814558,False,True,False,False,False,876.4324760447995
Morttheus,3.436363636363636,1.3575757575757574,4.214141414141414,677.9519343434343,0.1938356282828282,9.969696969696969,0.4370919191919192,35.46666666666666,1.5429717171717172,10431.117171717173,7417.694949494949,322.03513535353534,15841.678787878787,205.7858585858586,14.070707070707073,0.6363636363636364,0.0,1050.067881539844,True,False,False,False,False,1083.9232703895143
Mousty,1.5555555555555556,2.5666666666666664,4.355555555555555,353.40563333333336,0.1074723455555555,5.755555555555556,0.2520444444444444,36.59444444444444,1.5655944444444445,7433.727777777776,4404.322222222221,194.5437611111111,7897.516666666666,18.938888888888886,94.65555555555557,0.4444444444444444,0.0,996.710374485834,False,True,False,False,False,815.3658196274796
Moxokx,5.25,1.75,3.85,767.6396,0.2128297499999999,7.0,0.29115,15.4,0.64595,11731.649999999998,8584.099999999999,352.8286,18356.45,217.7,11.55,0.5,0.0,1000.0525946100536,True,False,False,False,False,1146.043689622
Moyan,2.3728813559322037,2.333898305084745,5.571186440677966,386.2609457627119,0.1161694996610169,9.76101694915254,0.4320389830508475,36.09322033898305,1.6147745762711865,7808.628813559321,4930.077966101694,227.60702203389832,8568.916949152543,19.93728813559322,102.08983050847456,0.559322033898305,0.0,1008.3495812164798,False,True,False,False,False,850.0864777713
Moyashi,2.25,4.5,3.0,460.759925,0.23201375,11.0,0.3735,25.0,0.841275,11165.5,7293.25,242.29075,13990.25,246.0,2.5,0.0,0.0,993.4655518831167,True,False,False,False,False,1031.8200982470266
Mrozku,2.051162790697674,1.5790697674418603,3.353488372093023,459.11790697674417,0.151960688372093,7.0813953488372094,0.311346511627907,22.85581395348837,0.9962139534883722,9146.183720930232,6171.069767441861,270.8507395348837,10541.153488372092,185.67906976744183,12.306976744186043,0.4418604651162791,0.0,989.755195593858,False,False,True,False,False,921.5500530974635
Munchy,2.15,2.8999999999999995,5.275,385.34136785714287,0.1254074825,2.7749999999999995,0.1303642857142857,17.05,0.7982857142857143,7184.025,4426.349999999999,209.82213214285716,8168.374999999999,16.099999999999998,94.525,0.3928571428571428,0.0,987.040028387558,False,True,False,False,False,812.4135645210587
Munian,2.005084745762712,1.9338983050847456,3.73728813559322,495.5482966101695,0.1604717610169491,9.277966101694917,0.4157118644067796,24.72542372881356,1.0984796610169492,8615.671186440677,5682.3983050847455,253.1415627118644,11284.747457627118,168.55762711864406,5.801694915254236,0.5254237288135594,0.0,1006.5814689100342,False,False,False,False,True,922.3060671579948
Murilão,0.1399999999999999,2.8,5.95,185.71657,0.062217848,29.68,1.45035,61.04,2.95968,4909.73,2236.5,108.36488,3642.5899999999992,21.49,0.0,0.5,0.0,998.7728238749918,False,False,False,True,False,659.9607006416746
Music,1.8893203883495144,2.358252427184466,5.5592233009708725,384.7119961165049,0.1094022830097087,6.789320388349514,0.3110242718446602,31.588349514563102,1.4399922330097088,7634.587378640776,4782.495145631067,219.94619029126216,8473.520388349514,19.9126213592233,104.75533980582524,0.4466019417475728,0.0,998.8943141913676,False,True,False,False,False,837.9999739784948
Mxe,0.525,2.2,7.825,153.82881785714287,0.0444924574999999,44.425,1.9762214285714288,84.6,3.771817857142857,5651.125,2718.45,122.8315642857143,3399.3,27.3,0.1999999999999999,0.6428571428571429,0.0,1019.4850355675184,False,False,False,True,False,688.4348824070902
Myrtus,0.6416666666666666,3.188888888888888,6.416666666666667,183.21579166666663,0.0542427997222222,39.84166666666667,1.635125,82.75555555555555,3.3926944444444445,6036.897222222222,2899.05,120.95738611111112,4403.7,30.877777777777776,0.1944444444444444,0.4444444444444444,0.0,997.0687445080442,False,False,False,True,False,703.3797708847798
Myrwn,5.6,6.3,7.699999999999999,742.242,0.1670073999999999,20.3,0.7389,46.2,1.6815,10853.5,7297.499999999999,265.6051,20393.1,171.5,3.5,0.0,0.0,1217.3418867449695,False,False,True,False,False,1237.4495439416312
Myrwn,2.5626984126984125,2.833333333333333,4.488888888888889,596.1217674603174,0.2213529658730159,9.807936507936509,0.3358507936507936,30.477777777777774,1.0208436507936507,11472.727777777778,7649.88492063492,262.15773888888884,17448.50396825397,224.31190476190477,7.261904761904762,0.5,0.4470588235294118,1217.3418867449695,False,False,False,False,True,1206.0070701976904
Mystiques,3.5,1.4,2.1,483.9542,0.096502,5.6,0.2751,9.1,0.447,8066.099999999999,5381.599999999999,264.3438,9852.5,123.9,3.5,1.0,0.0,976.2724324561248,True,False,False,False,False,869.8230910989244
Mystiques,0.5870967741935483,2.574193548387097,5.983870967741935,152.563435483871,0.0541838703225806,28.541935483870965,1.257783870967742,59.9516129032258,2.6241870967741936,5194.090322580645,2232.1193548387096,98.4237870967742,3459.174193548387,23.619354838709675,0.2032258064516129,0.2903225806451613,0.0,976.2724324561248,False,False,False,True,False,649.949293762621
Mysun,0.3963855421686746,2.2686746987951807,7.404819277108433,138.30308072289156,0.0465030443373493,30.698795180722893,1.4333963855421687,60.697590361445776,2.827003614457831,5117.438554216868,2321.0481927710844,109.5276903614458,2936.567469879518,23.108433734939755,0.1012048192771084,0.4698795180722891,0.0,994.1627258649522,False,False,False,True,False,651.3789642577414
Myths,2.3,2.15,3.5,522.1333714285714,0.15678282,8.249999999999998,0.3684285714285714,21.85,0.9844285714285714,8919.55,6010.8,268.0389,11721.7,177.4,6.15,0.3571428571428571,0.0,990.449956323314,False,False,False,False,True,934.0109668832267
NOsFerus,3.8055555555555554,2.5,6.333333333333333,541.680925,0.2368283888888888,10.11111111111111,0.3108916666666667,32.25,0.984252777777778,12297.055555555557,8038.638888888889,247.6936138888889,17855.083333333332,234.97222222222223,6.805555555555555,0.5,0.0,1028.5927296010102,False,False,True,False,False,1143.257525406831
Naak Nako,1.6851851851851851,1.944444444444444,3.837037037037037,503.91596296296296,0.1408672637037037,7.648148148148148,0.3493462962962962,20.196296296296296,0.908462962962963,8563.825925925925,5666.37037037037,257.47266666666667,11092.03148148148,173.71666666666664,4.368518518518518,0.5740740740740741,0.0,1026.0483422966413,False,False,False,False,True,927.6012925176659
Naehyun,2.40625,1.96875,2.58125,561.6980687500001,0.18017348125,10.98125,0.46705,30.1875,1.27498125,9361.40625,6383.081249999999,276.497,12978.0875,192.5875,8.00625,0.125,0.0,971.2492969392188,False,False,True,False,False,960.2024252761794
Nafkelah,3.1499999999999995,4.55,5.949999999999999,852.1583499999999,0.1829365999999999,5.6,0.2545,11.55,0.5217499999999999,9652.3,6766.9,306.71855000000005,20220.55,175.35,2.8,0.5,0.0,975.1449224925163,True,False,False,False,False,1092.3911118197525
Nafkelah,2.444444444444444,2.022222222222222,4.044444444444444,658.8787285714285,0.1962546888888888,8.222222222222221,0.3633238095238095,23.544444444444444,1.018384126984127,9066.9,6077.655555555555,265.5816222222222,15101.422222222222,186.48888888888888,1.877777777777777,0.4126984126984127,0.0,975.1449224925163,False,False,True,False,False,984.974079547539
Namex,2.689473684210526,1.8421052631578947,4.126315789473684,649.7352789473684,0.168537747368421,12.74736842105263,0.6097736842105262,39.752631578947366,1.8741473684210528,8400.184210526315,5659.278947368421,269.04873684210526,13809.452631578946,131.19473684210524,9.984210526315788,0.5263157894736842,0.0,1002.5223683535564,True,False,False,False,False,958.3191881797327
Namgung,0.0,3.033333333333333,0.9333333333333332,385.7219333333333,0.1255053333333333,7.466666666666666,0.4311999999999999,15.166666666666666,0.8316333333333333,5566.166666666667,3317.533333333333,195.22176666666667,6329.633333333334,139.53333333333333,0.2333333333333333,0.0,0.0,959.058210470424,True,False,False,False,False,721.5738089889371
Namgung,0.4333333333333333,2.8666666666666667,4.9,207.79952698412697,0.0582454288888888,45.51111111111111,1.986946031746032,83.63333333333333,3.662388888888889,5424.066666666666,2468.2,108.64387777777776,4696.044444444445,25.355555555555554,0.1333333333333333,0.3174603174603174,0.0,959.058210470424,False,False,False,True,False,671.1217500561582
Namiru,1.15,1.85,2.175,565.5663321428572,0.201267,7.95,0.3768785714285714,21.525,1.0082071428571429,7646.974999999999,4910.2,234.7559607142857,11888.024999999998,173.34999999999997,3.25,0.0357142857142857,0.0,935.4053255257692,False,False,True,False,False,866.9282349641231
Nanaue,3.5869565217391304,3.9130434782608696,5.130434782608695,596.1455869565217,0.2021601652173913,14.73913043478261,0.4529695652173913,34.41304347826087,1.0499,12862.021739130434,8602.152173913044,266.82893478260866,19084.78260869565,244.65217391304347,7.760869565217392,0.6739130434782609,0.0,1015.9057291797066,False,False,False,False,True,1178.549241438515
Nap,1.7592592592592593,2.425925925925926,4.148148148148148,400.0075981481481,0.2045010888888889,8.38888888888889,0.2746333333333333,27.40740740740741,0.8639555555555555,11198.75925925926,7136.148148148148,228.68001666666663,12697.62962962963,235.6851851851852,4.814814814814815,0.3333333333333333,0.0,920.4038129086656,False,False,False,False,True,972.9212017485808
Nash,0.5,1.98,6.98,170.05371714285715,0.05073713,35.78,1.5719885714285713,72.56,3.232982857142857,5423.62,2524.26,114.88901714285714,3663.6,24.4,0.2199999999999999,0.5142857142857142,0.0,1000.10796529582,False,False,False,True,False,675.2550665307056
Nash1c,1.3999999999999997,1.9444444444444444,3.033333333333333,440.26632222222224,0.1482471666666666,4.122222222222223,0.1688444444444444,26.444444444444443,1.0436888888888889,9252.288888888888,6102.055555555556,249.36524444444447,10863.611111111111,196.7,12.911111111111111,0.2222222222222222,0.0,986.794298108267,True,False,False,False,False,924.5381192894336
Nata,4.291304347826086,1.4913043478260868,4.717391304347825,774.8766217391304,0.1788879217391304,8.4,0.387895652173913,22.491304347826084,1.0207608695652173,10213.42608695652,7345.8,337.1244043478261,17068.86086956522,187.4173913043478,7.152173913043479,0.6956521739130435,0.0,1022.7707596029986,True,False,False,False,False,1086.5699790706658
NattyNatt,2.45,2.45,4.258333333333333,474.1812,0.1344799429166666,5.599999999999999,0.2431583333333333,29.808333333333334,1.2864166666666663,8807.254166666666,5806.791666666667,255.44990416666667,10949.75,23.1,140.99166666666665,0.5833333333333334,0.0,1013.7142639331806,False,True,False,False,False,925.9404607015709
Natur3,0.5588235294117647,3.3529411764705883,10.264705882352942,165.8507205882353,0.0717077323529411,48.70588235294117,1.4653441176470587,99.94117647058825,2.9849617647058824,7830.529411764706,3487.823529411765,106.88123235294118,5459.676470588235,27.529411764705884,0.0,0.5588235294117647,0.5588235294117647,1071.0881730752774,False,False,False,True,False,794.9148384660646
Nayuki,2.24,2.275,2.94,577.092825,0.179665115,7.314999999999999,0.34041,23.135,1.06463,9218.09,6384.245,290.73791500000004,12717.845,178.045,8.225,0.55,0.0,1002.7575900840992,False,False,False,False,True,969.262709091826
Nebula,3.388888888888889,3.2777777777777777,4.555555555555555,525.7196555555555,0.2270968333333333,9.333333333333334,0.3016944444444445,26.666666666666668,0.8645333333333334,12129.333333333334,8178.888888888889,267.7574666666667,16094.166666666666,246.55555555555557,8.444444444444445,0.3888888888888889,0.0,961.8389285134118,True,False,False,False,False,1085.0674578484152
Nectaar,2.333333333333333,3.4166666666666665,3.5,564.3116833333333,0.2577016666666666,13.25,0.4564416666666666,30.416666666666668,1.0375833333333333,10376.333333333334,6555.583333333333,223.70835,16756.666666666668,208.08333333333331,6.75,0.1666666666666666,0.0,943.1312464606974,False,False,False,False,True,1023.7558340562256
Nemesis9,1.6666666666666667,2.4,4.566666666666666,512.5815095238095,0.1625449333333333,7.233333333333332,0.3406857142857142,20.93333333333333,0.9720428571428572,8474.166666666666,5659.0,262.54226666666665,11057.6,183.6,5.299999999999999,0.3809523809523809,0.0,987.4931323971224,False,False,True,False,False,907.9553127309098
Neo,3.4857142857142858,1.7873015873015872,4.961904761904762,651.2708206349206,0.2093494142857143,11.996825396825397,0.463184126984127,37.17777777777778,1.3914920634920636,11377.093650793651,7962.225396825397,310.12869523809525,16946.614285714284,222.5,12.015873015873016,0.6031746031746031,0.4545454545454545,1059.7309167372878,True,False,False,False,False,1131.3777320593422
Neon,3.616853932584269,1.886516853932584,4.370786516853933,724.9701202247192,0.2157687651685393,9.492134831460673,0.379467415730337,27.60449438202247,1.0933595505617977,11159.32808988764,7914.95393258427,322.16653258426965,18119.27528089888,217.4685393258427,12.131460674157305,0.5617977528089888,0.5625,1017.4247558511815,True,False,False,False,False,1126.3691488323652
Neramin,4.009090909090909,1.9636363636363636,4.1454545454545455,668.9402441558442,0.1831572363636363,5.727272727272727,0.2630051948051948,17.46363636363636,0.7899766233766234,10131.190909090908,7249.718181818181,331.6062857142857,14807.727272727272,179.24545454545455,20.581818181818186,0.7272727272727273,0.0,1060.859819124637,True,False,False,False,False,1064.4149422779199
Nero,2.046153846153846,2.1538461538461537,4.307692307692308,424.4036461538462,0.1317981323076923,10.446153846153845,0.4532230769230769,34.24615384615384,1.5040923076923076,7759.553846153846,4819.015384615384,211.89918461538463,10077.9,17.123076923076923,118.89230769230768,0.3076923076923077,0.0,984.9923907281589,False,True,False,False,False,859.4080130920291
Nestea,3.4814814814814814,1.8888888888888888,5.925925925925926,489.1051296296296,0.2236567037037037,8.62962962962963,0.2580074074074074,35.55555555555556,1.075374074074074,12407.888888888889,8068.851851851852,248.59014814814816,15913.296296296296,247.1851851851852,9.62962962962963,0.5555555555555556,0.5555555555555556,1059.5563200819925,False,False,True,False,False,1129.452728365961
Nestea,1.0,3.333333333333333,8.0,174.73823333333334,0.0778949333333333,49.0,1.7245333333333337,88.33333333333333,3.0735333333333337,6681.0,2981.333333333333,108.7108,4690.333333333333,34.333333333333336,0.0,0.3333333333333333,0.3333333333333333,1059.5563200819925,False,False,False,True,False,748.9579777625589
Nesty,1.5714285714285714,3.0,5.571428571428571,250.6907214285714,0.1200459285714285,10.214285714285714,0.3439857142857143,39.42857142857143,1.3248857142857144,9437.857142857143,5542.285714285715,190.37692857142855,7421.071428571428,22.571428571428573,130.64285714285714,0.5,0.0,982.5154766772762,False,True,False,False,False,855.4345199751418
Netuno,4.391304347826087,2.0,4.728260869565218,623.2423619565217,0.2747750760869565,14.293478260869565,0.4256032608695652,42.81521739130435,1.2686445652173912,14621.315217391304,10275.891304347826,306.2396956521739,21156.84782608696,285.5326086956522,18.07608695652174,0.4782608695652174,0.0,1007.9641870914288,True,False,False,False,False,1271.7007712953032
New,1.4,2.5454545454545454,1.5272727272727271,477.72601818181823,0.1767735454545454,9.29090909090909,0.4453181818181818,19.98181818181818,0.955,7845.409090909091,5132.718181818182,247.36794545454543,10037.936363636363,167.55454545454543,5.6,0.0909090909090909,0.0,975.6566280936152,False,False,False,False,True,864.060094274133
Nia,0.7222222222222222,3.8333333333333335,10.416666666666666,175.78331111111112,0.0780712888888888,52.5,1.5919444444444446,107.02777777777776,3.271236111111111,7967.722222222223,3709.305555555556,114.15856666666666,5706.138888888889,35.138888888888886,0.5555555555555556,0.5,0.0,1028.4849428610664,False,False,False,True,False,786.1382630960378
Nice,1.344,2.4359999999999995,4.06,535.376328,0.1941030559999999,10.752,0.4757079999999999,29.848,1.295048,8506.26,5512.416,240.147592,12314.708,181.384,2.1,0.32,0.0,976.3823118190368,False,False,True,False,False,919.2313371729101
Nidhogg,3.1,2.8,5.4,466.809,0.1282703,2.2,0.1116571428571428,14.499999999999998,0.7154999999999999,7397.9,4776.9,245.4405285714286,9105.499999999998,20.5,93.1,0.4285714285714285,0.0,996.7698078424112,False,True,False,False,False,844.5894736665979
Nightstar,4.390909090909091,2.2909090909090906,3.15,722.1852409090909,0.1893773636363636,6.65,0.3162090909090909,18.77272727272727,0.8880636363636364,9531.51818181818,6742.813636363636,313.1469727272727,15665.713636363636,180.21818181818185,8.049999999999999,0.3181818181818182,0.0,981.5206986700548,True,False,False,False,False,1020.2180290079548
Nijhuis,0.8499999999999999,2.3999999999999995,2.8999999999999995,359.80955,0.1316594999999999,7.0,0.3272642857142857,20.95,0.9969642857142856,6894.099999999999,4173.95,202.42757857142857,7399.4,148.84999999999997,3.3,0.2142857142857142,0.0,978.3688369423484,False,False,False,False,True,786.214127777972
Niket,0.673103448275862,2.3372413793103446,8.180689655172413,163.76874344827584,0.0562994078620689,43.22137931034482,1.752176551724138,78.34551724137931,3.187503448275862,6021.87724137931,2874.026896551724,122.33245172413793,3909.937931034483,27.07172413793103,0.1455172413793103,0.593103448275862,0.3714285714285714,1028.313031582518,False,False,False,True,False,709.5923663588253
Niles,2.686324786324786,2.1059829059829056,4.044444444444444,614.5,0.1744098623076923,8.477777777777778,0.3837205128205128,22.453846153846158,1.0025700854700854,8772.573504273503,5870.690598290597,266.689447008547,13594.58034188034,161.9393162393162,4.541025641025641,0.5897435897435898,0.0,1030.9639293903283,False,False,False,False,True,978.1153680316852
Nille,2.1769230769230767,1.746153846153846,3.9615384615384617,528.2204494505494,0.15905507,11.338461538461535,0.4987945054945054,27.107692307692304,1.1777230769230769,9021.392307692307,6048.807692307692,268.51105164835167,12065.223076923075,175.36153846153846,3.915384615384615,0.5604395604395604,0.0,1016.3958330396076,False,False,False,False,True,954.1520885913443
Ninefog,1.9666666666666663,1.9,4.866666666666666,642.2983095238095,0.1847063,8.466666666666665,0.3771,25.83333333333333,1.1436523809523809,9756.3,6833.2666666666655,306.1192619047619,14406.733333333332,198.1333333333333,5.2333333333333325,0.6666666666666666,0.0,1024.8453097997408,False,False,True,False,False,1025.6805161677391
Ning,1.8133333333333328,3.8666666666666663,5.466666666666667,305.55718,0.151950708,12.066666666666666,0.4026213333333333,45.78666666666667,1.5396066666666668,9601.28,5733.346666666666,195.15565866666665,9033.106666666668,21.666666666666668,141.2,0.28,0.28,946.338495969675,False,True,False,False,False,871.2481869017048
NinjaKiwi,3.9444444444444446,3.0277777777777777,5.597222222222222,667.6568930555555,0.2956716666666666,14.583333333333334,0.4426569444444444,48.98611111111112,1.4834361111111112,13911.958333333334,9646.972222222224,293.69058333333334,22222.027777777777,276.80555555555554,14.583333333333334,0.4027777777777778,0.0,982.1765516030976,True,False,False,False,False,1252.2844358702177
Nio,0.5133333333333333,3.523333333333333,6.02,175.73312333333334,0.0522129533333333,31.36,1.4624233333333334,65.44999999999999,3.072293333333333,4964.446666666667,2167.9466666666663,101.78856333333331,3734.29,17.966666666666665,0.0,0.2,0.0,960.3090926821868,False,False,False,True,False,642.3890022290501
Nisqy,3.569230769230769,3.0,5.8538461538461535,625.4075361538461,0.2712514076923077,13.323076923076924,0.4287399999999999,33.753846153846155,1.077916923076923,12646.207692307691,8579.176923076922,276.1581423076923,19602.638461538463,242.06153846153848,16.76923076923077,0.4846153846153846,0.4846153846153846,1066.4438378111015,False,False,True,False,False,1207.5077821653633
Nite,1.96,2.348888888888889,2.8466666666666667,564.2288977777778,0.1799891644444444,6.766666666666667,0.3314022222222222,21.808888888888887,1.03018,8406.611111111111,5654.46,268.48154666666665,12078.764444444443,178.17333333333332,6.953333333333333,0.4,0.0,985.870270054647,False,False,True,False,False,922.5173814526961
No1,3.15,1.575,2.45,668.8356249999999,0.1766204999999999,6.999999999999999,0.270875,19.425,0.752175,11999.75,8637.474999999999,335.5174,17356.85,241.675,14.7,0.25,0.0,994.4306639959408,True,False,False,False,False,1131.3574267355334
NoName,1.528735632183908,2.148275862068965,6.114942528735632,358.77259885057475,0.0989376918390804,6.340229885057472,0.2802034482758621,29.23103448275862,1.2893505747126437,7328.227586206895,4381.766666666666,195.3994379310345,8120.354022988505,14.555172413793104,99.07011494252876,0.5287356321839081,0.0,992.6229351252998,False,True,False,False,False,815.0488645621778
Noah,5.179354838709677,2.0890322580645164,5.596129032258064,708.9467187096774,0.2633230419354839,12.972903225806451,0.42608,38.16451612903226,1.2589587096774193,14029.815483870969,10061.85677419355,333.52078064516127,21889.218064516128,269.53161290322583,21.56451612903226,0.6064516129032258,0.5625,1306.4669825267752,True,False,False,False,False,1412.5050275977055
Nodal,2.45,3.85,2.1,415.05905,0.1325491999999999,6.65,0.32415,11.55,0.5613999999999999,6676.949999999999,3969.35,192.779,8445.15,127.04999999999998,1.4,0.0,0.0,993.9689802923496,False,False,False,False,True,802.1756765364204
Nomanz,2.138888888888889,2.255555555555555,2.8777777777777778,568.7109277777777,0.2005046944444444,8.827777777777776,0.4215,24.927777777777777,1.168327777777778,8477.544444444444,5680.733333333334,261.93326666666667,12347.766666666666,173.79444444444442,7.0777777777777775,0.3333333333333333,0.0,987.0511820656442,False,False,True,False,False,928.7487085523742
Notiko,1.672222222222222,2.4111111111111105,2.1,512.3792555555556,0.1837892388888888,7.699999999999999,0.3461777777777778,21.15555555555555,0.9285888888888888,8609.533333333333,5737.044444444444,254.50041666666664,11936.32222222222,178.69444444444446,10.81111111111111,0.1111111111111111,0.0,964.196772225691,True,False,False,False,False,913.7064037890191
Noway,1.5,6.0,3.0,428.53495,0.1974665,16.5,0.59195,43.5,1.55215,8348.0,4766.5,179.88985000000002,11595.5,132.5,0.0,0.0,0.0,990.5285318677144,True,False,False,False,False,892.8052210758403
Nper,2.732142857142857,3.321428571428572,4.660714285714286,491.9491517857143,0.2340083571428571,9.410714285714286,0.2980910714285714,33.25,1.0321964285714285,12738.339285714286,8537.642857142857,263.86010892857144,15818.44642857143,248.69642857142856,10.928571428571429,0.5357142857142857,0.0,1084.6609336401607,False,False,False,False,True,1155.297650592395
NuL1,2.433333333333333,2.7666666666666666,4.75,615.6929299999999,0.2687084666666666,9.983333333333333,0.3378383333333333,28.916666666666668,0.9575766666666666,11334.233333333334,7480.333333333333,254.19680666666667,18271.716666666667,241.1,5.966666666666667,0.2,0.1896551724137931,920.9603282058364,False,False,True,False,False,1073.3498937864763
Nukeduck,0.6666666666666666,2.0,2.0,485.9102333333333,0.266061,10.333333333333334,0.3217,30.666666666666668,0.949,10698.666666666666,6440.0,199.5818,15679.0,251.33333333333331,2.6666666666666665,0.3333333333333333,0.3333333333333333,990.4978095621436,False,False,True,False,False,1030.1275418466741
Nukez,0.2799999999999999,3.5,4.9,354.04044,0.1023152059999999,14.839999999999998,0.7817000000000001,29.96,1.5768600000000002,4313.26,1812.5799999999997,96.87448,6648.32,15.259999999999996,0.0,0.0,0.0,985.8046851196232,False,False,False,True,False,683.537132428528
Nulu,3.5538461538461537,2.1538461538461537,3.015384615384615,782.8224076923077,0.2110814999999999,9.153846153846152,0.3848,29.61538461538461,1.1974692307692307,10974.546153846157,7828.799999999999,327.7396769230769,18703.946153846155,216.73076923076923,17.499999999999996,0.4615384615384615,0.0,997.50871751006,False,False,True,False,False,1122.2694101726584
Nuo,2.313043478260869,2.069565217391304,3.728260869565217,508.01227065217387,0.1477547498913043,7.517391304347825,0.340870652173913,22.07282608695652,0.993054347826087,8872.728260869566,5981.933695652173,271.6440891304348,11435.778260869563,169.52934782608693,6.170652173913043,0.5217391304347826,0.0,1025.6340975650114,False,False,False,False,True,944.6884216369805
Nxi,1.375438596491228,2.136842105263157,2.67719298245614,299.6412736842105,0.1087838635087719,3.978947368421052,0.1964877192982456,20.93859649122807,1.0297947368421054,6356.11052631579,3760.535087719298,187.8772894736842,6158.477192982456,17.450877192982453,97.54561403508772,0.1403508771929824,0.0,926.3159045735268,False,True,False,False,False,723.4458781036311
Nxi,0.4277777777777777,2.7805555555555554,7.0777777777777775,149.43672222222222,0.0470668488888888,24.51944444444444,1.1003777777777777,51.83888888888888,2.3487805555555554,4981.511111111111,2125.7055555555557,97.94960555555556,3242.225,22.4,0.0972222222222222,0.2777777777777778,0.0,926.3159045735268,False,False,False,True,False,617.4143798762801
OMON,3.558333333333333,2.216666666666667,4.297222222222222,758.2049388888888,0.2174330083333333,7.486111111111111,0.3344888888888889,22.71111111111111,0.9928,9758.738888888887,6813.041666666666,302.0044277777778,17303.51388888889,186.9972222222222,7.194444444444445,0.5555555555555556,0.0,1008.7848937012602,False,False,True,False,False,1063.9839620713904
ON,0.9244604316546764,3.0863309352517985,10.643884892086332,198.57468129496405,0.079230062589928,59.26618705035971,1.8493176258992807,111.95323741007196,3.506151798561151,8445.446043165468,4294.014388489209,137.31795395683451,6326.194244604317,43.74820143884892,0.3381294964028777,0.6798561151079137,0.6798561151079137,2195.946985974465,False,False,False,True,False,1368.3162353195921
